time,mrid,battery,phases,p_a,p_b,p_c,soc
1672562400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672562400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672562400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672562400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672563000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672563000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672563000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672563000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672563000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672563600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672563600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672563600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672563600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672563600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672564200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672564200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672564200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672564200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672564200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672564800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672564800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672564800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672564800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672564800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672565400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672565400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672565400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672565400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672565400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672566000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672566000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672566000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672566000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672566000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672566600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672566600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672566600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672566600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672566600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672567200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672567200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672567200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672567200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672567200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672567800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672567800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672567800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672567800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672567800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672568400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672568400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672568400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672568400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672568400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672569000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672569000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672569000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672569000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672569000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672569600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672569600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672569600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672569600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672569600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672570200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672570200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672570200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672570200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672570200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672570800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672570800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672570800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672570800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672570800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672571400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672571400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672571400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672571400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672571400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672572000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672572000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672572000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672572000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672572000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,-0.0,-0.0,20.00000000000001
1672572600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,0.0,0.0,0.0,19.999999999999993
1672572600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672572600,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,0.0,0.0,19.999999999999996
1672572600,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,49.921778498,49.921778498,49.921778498,24.712199536602306
1672572600,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,41.666666667,41.666666667,41.666666667,23.932833289122005
1672573200,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,18.587294259,18.587294259,18.587294259,21.11096805925988
1672573200,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672573200,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,33.333333333,33.333333333,33.333333333,23.662286032655544
1672573200,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,50.0,50.0,50.0,29.46272965355259
1672573200,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,0.0,0.0,24.22977539987786
1672573800,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,83.333333333,83.333333333,83.333333333,26.247211566385175
1672573800,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,0.0,0.0,0.0,19.999999999999996
1672573800,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,-0.0,0.0,23.800859017674945
1672573800,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,30.700151431,30.700151431,30.700151431,32.47154895019494
1672573800,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,0.0,0.0,24.22977539987786
1672574400,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,83.333333333,83.333333333,83.333333333,31.526182424267045
1672574400,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,25.740219036,25.740219036,25.740219036,21.99085803028741
1672574400,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,-0.0,0.0,23.800859017674945
1672574400,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,-0.0,0.0,0.0,32.58446471778776
1672574400,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,0.0,0.0,24.22977539987786
1672575000,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,31.841365754999998,31.841365754999998,31.841365754999998,33.715095434504185
1672575000,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,66.666666667,66.666666667,66.666666667,27.130782858309487
1672575000,_76CBB3CE-2D4C-4392-A1CD-AAEBC2AB5FA5,battery3,ABC,0.0,-0.0,0.0,23.800859017674945
1672575000,_B42011D9-38A0-4D06-8C84-49836267E66B,battery4,ABC,50.0,50.0,50.0,37.129658626424074
1672575000,_50310945-A608-4A94-98A9-B6E45510F0BF,battery1,ABC,-0.0,0.0,0.0,24.22977539987786
1672575600,_5FBE0EB4-B59A-4F56-9CC9-C00AA433006C,battery5,ABC,59.957215991999995,59.957215991999995,59.957215991999995,37.48674640163557
1672575600,_DC88677C-83A6-4B9A-A05F-578B8D5850EB,battery2,ABC,66.666666667,66.666666667,66.666666667,32.40975371619136
