time,mrid,phase,p,q
1672542420,_903a0e85-6a11-4b8e-82cf-163376df7764,A,508338.278101,44382.529708
1672542420,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,329820.029859,-60993.320213
1672542420,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,414828.013486,-15845.926646
1672542480,_903a0e85-6a11-4b8e-82cf-163376df7764,A,508782.044254,44657.529627
1672542480,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,330107.983211,-60816.639407
1672542480,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,415191.680791,-15628.964522999999
1672542540,_903a0e85-6a11-4b8e-82cf-163376df7764,A,507722.85218,44001.196895
1672542540,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,329420.692308,-61238.32826
1672542540,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,414324.017832,-16146.977672999996
1672542600,_903a0e85-6a11-4b8e-82cf-163376df7764,A,509308.13413399993,44983.563741
1672542600,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,330449.35815,-60607.17241199999
1672542600,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,415622.69274999993,-15371.676071999997
1672542660,_903a0e85-6a11-4b8e-82cf-163376df7764,A,514539.10893000005,48226.677175
1672542660,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,333843.858463,-58523.781460000006
1672542660,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,419907.020555,-12811.889964
1672542720,_903a0e85-6a11-4b8e-82cf-163376df7764,A,522731.4197070001,53310.872354
1672542720,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,339160.647485,-55258.57155500001
1672542720,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,426617.989475,-8800.426673000002
1672542780,_903a0e85-6a11-4b8e-82cf-163376df7764,A,526348.931067,55557.942891000006
1672542780,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,341508.639974,-53815.81046800001
1672542780,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,429582.272061,-7028.29926
1672542840,_903a0e85-6a11-4b8e-82cf-163376df7764,A,532528.4079950001,59399.104467
1672542840,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,345519.845948,-51349.97150300001
1672542840,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,434644.961357,-3998.890134
